record_date,workshop_code,output_qty,output_unit
2025-11-21,W04,4450.449,件
2025-11-21,W05,8535.762,平方米
2025-11-21,W06,317.786,台
2025-11-21,W07,614.417,吨蒸汽
2025-11-21,W08,10401.817,件
2025-11-22,W01,284.611,吨
2025-11-22,W02,383.24,吨
2025-11-22,W03,94.545,吨
2025-11-22,W04,3122.805,件
2025-11-22,W05,4778.993,平方米
2025-11-22,W06,199.052,台
2025-11-22,W07,590.243,吨蒸汽
2025-11-22,W08,6238.495,件
2025-11-23,W01,266.436,吨
2025-11-23,W02,310.211,吨
2025-11-23,W03,98.424,吨
2025-11-23,W04,850.546,件
2025-11-23,W05,1569.694,平方米
2025-11-23,W06,59.294,台
2025-11-23,W07,513.268,吨蒸汽
2025-11-23,W08,2035.081,件
2025-11-24,W01,294.116,吨
2025-11-24,W02,316.734,吨
2025-11-24,W03,110.937,吨
2025-11-24,W04,4504.403,件
2025-11-24,W05,7551.391,平方米
2025-11-24,W06,261.661,台
2025-11-24,W07,534.886,吨蒸汽
2025-11-24,W08,11119.094,件
2025-11-25,W01,267.368,吨
2025-11-25,W02,355.014,吨
2025-11-25,W03,102.881,吨
2025-11-25,W04,4329.908,件
2025-11-25,W05,7404.37,平方米
2025-11-25,W06,311.303,台
2025-11-25,W07,566.267,吨蒸汽
2025-11-25,W08,11195.574,件
2025-11-26,W01,297.986,吨
2025-11-26,W02,329.46,吨
2025-11-26,W03,103.794,吨
2025-11-26,W04,4503.744,件
2025-11-26,W05,6775.648,平方米
2025-11-26,W06,313.36,台
2025-11-26,W07,578.716,吨蒸汽
2025-11-26,W08,9500.142,件
2025-11-27,W01,261.161,吨
2025-11-27,W02,298.256,吨
2025-11-27,W03,95.767,吨
2025-11-27,W04,4311.767,件
2025-11-27,W05,6755.524,平方米
2025-11-27,W06,287.005,台
2025-11-27,W07,597.855,吨蒸汽
2025-11-27,W08,11188.224,件
2025-11-28,W01,248.371,吨
2025-11-28,W02,320.805,吨
2025-11-28,W03,100.255,吨
2025-11-28,W04,4941.516,件
2025-11-28,W05,6408.573,平方米
2025-11-28,W06,302.336,台
2025-11-28,W07,617.88,吨蒸汽
2025-11-28,W08,11103.975,件
2025-11-29,W01,261.783,吨
2025-11-29,W02,329.574,吨
2025-11-29,W03,106.362,吨
2025-11-29,W04,3062.294,件
2025-11-29,W05,4342.098,平方米
2025-11-29,W06,194.885,台
2025-11-29,W07,569.983,吨蒸汽
2025-11-29,W08,6314.182,件
2025-11-30,W01,284.28,吨
2025-11-30,W02,321.472,吨
2025-11-30,W03,103.043,吨
2025-11-30,W04,908.471,件
2025-11-30,W05,1610.441,平方米
2025-11-30,W06,58.638,台
2025-11-30,W07,558.196,吨蒸汽
2025-11-30,W08,2130.735,件
2025-12-01,W01,280.163,吨
2025-12-01,W02,349.538,吨
2025-12-01,W03,101.405,吨
2025-12-01,W04,4363.652,件
2025-12-01,W05,7002.556,平方米
2025-12-01,W06,277.499,台
2025-12-01,W07,557.461,吨蒸汽
2025-12-01,W08,11099.331,件
2025-12-02,W01,272.824,吨
2025-12-02,W02,364.931,吨
2025-12-02,W03,98.067,吨
2025-12-02,W04,4200.375,件
2025-12-02,W05,8010.805,平方米
2025-12-02,W06,298.005,台
2025-12-02,W07,565.147,吨蒸汽
2025-12-02,W08,11027.324,件
2025-12-03,W01,289.155,吨
2025-12-03,W02,318.647,吨
2025-12-03,W03,101.994,吨
2025-12-03,W04,4785.292,件
2025-12-03,W05,7694.356,平方米
2025-12-03,W06,288.304,台
2025-12-03,W07,574.562,吨蒸汽
2025-12-03,W08,11066.195,件
2025-12-04,W01,285.902,吨
2025-12-04,W02,361.454,吨
2025-12-04,W03,98.333,吨
2025-12-04,W04,4663.804,件
2025-12-04,W05,7600.575,平方米
2025-12-04,W06,287.969,台
2025-12-04,W07,524.888,吨蒸汽
2025-12-04,W08,10404.273,件
2025-12-05,W01,297.461,吨
2025-12-05,W02,322.585,吨
2025-12-05,W03,98.807,吨
2025-12-05,W04,4386.267,件
2025-12-05,W05,7758.966,平方米
2025-12-05,W06,265.884,台
2025-12-05,W07,538.218,吨蒸汽
2025-12-05,W08,10878.695,件
2025-12-06,W01,272.141,吨
2025-12-06,W02,357.015,吨
2025-12-06,W03,107.458,吨
2025-12-06,W04,2680.931,件
2025-12-06,W05,4629.877,平方米
2025-12-06,W06,178.021,台
2025-12-06,W07,610.254,吨蒸汽
2025-12-06,W08,6491.59,件
2025-12-07,W01,272.458,吨
2025-12-07,W02,340.441,吨
2025-12-07,W03,98.115,吨
2025-12-07,W04,876.099,件
2025-12-07,W05,1558.341,平方米
2025-12-07,W06,51.609,台
2025-12-07,W07,552.212,吨蒸汽
2025-12-07,W08,2154.882,件
2025-12-08,W01,258.877,吨
2025-12-08,W02,306.259,吨
2025-12-08,W03,106.641,吨
2025-12-08,W04,4729.061,件
2025-12-08,W05,7310.015,平方米
2025-12-08,W06,268.52,台
2025-12-08,W07,546.357,吨蒸汽
2025-12-08,W08,11126.658,件
2025-12-09,W01,297.033,吨
2025-12-09,W02,330.976,吨
2025-12-09,W03,109.083,吨
2025-12-09,W04,4548.038,件
2025-12-09,W05,6969.351,平方米
2025-12-09,W06,314.485,台
2025-12-09,W07,591.871,吨蒸汽
2025-12-09,W08,10123.552,件
2025-12-10,W01,251.746,吨
2025-12-10,W02,337.303,吨
2025-12-10,W03,113.114,吨
2025-12-10,W04,4561.644,件
2025-12-10,W05,7709.827,平方米
2025-12-10,W06,254.253,台
2025-12-10,W07,516.026,吨蒸汽
2025-12-10,W08,9521.621,件
2025-12-11,W01,295.129,吨
2025-12-11,W02,314.17,吨
2025-12-11,W03,102.623,吨
2025-12-11,W04,4531.134,件
2025-12-11,W05,7344.617,平方米
2025-12-11,W06,315.207,台
2025-12-11,W07,630.546,吨蒸汽
2025-12-11,W08,11212.527,件
2025-12-12,W01,300.142,吨
2025-12-12,W02,350.89,吨
2025-12-12,W03,106.237,吨
2025-12-12,W04,4437.526,件
2025-12-12,W05,7262.705,平方米
2025-12-12,W06,272.967,台
2025-12-12,W07,532.334,吨蒸汽
2025-12-12,W08,10683.036,件
2025-12-13,W01,267.562,吨
2025-12-13,W02,315.351,吨
2025-12-13,W03,103.974,吨
2025-12-13,W04,2631.347,件
2025-12-13,W05,4539.884,平方米
2025-12-13,W06,185.567,台
2025-12-13,W07,578.448,吨蒸汽
2025-12-13,W08,5982.863,件
2025-12-14,W01,259.987,吨
2025-12-14,W02,300.81,吨
2025-12-14,W03,101.034,吨
2025-12-14,W04,926.02,件
2025-12-14,W05,1599.915,平方米
2025-12-14,W06,58.739,台
2025-12-14,W07,561.134,吨蒸汽
2025-12-14,W08,2364.77,件
2025-12-15,W01,298.763,吨
2025-12-15,W02,336.633,吨
2025-12-15,W03,113.254,吨
2025-12-15,W04,4671.091,件
2025-12-15,W05,6840.454,平方米
2025-12-15,W06,267.479,台
2025-12-15,W07,549.657,吨蒸汽
2025-12-15,W08,11208.919,件
2025-12-16,W01,294.059,吨
2025-12-16,W02,389.821,吨
2025-12-16,W03,112.174,吨
2025-12-16,W04,4349.028,件
2025-12-16,W05,7053.949,平方米
2025-12-16,W06,299.735,台
2025-12-16,W07,556.345,吨蒸汽
2025-12-16,W08,10245.374,件
2025-12-17,W01,282.477,吨
2025-12-17,W02,340.361,吨
2025-12-17,W03,92.421,吨
2025-12-17,W04,4661.987,件
2025-12-17,W05,7415.985,平方米
2025-12-17,W06,272.05,台
2025-12-17,W07,548.572,吨蒸汽
2025-12-17,W08,10930.643,件
2025-12-18,W01,270.337,吨
2025-12-18,W02,327.153,吨
2025-12-18,W03,106.732,吨
2025-12-18,W04,4437.158,件
2025-12-18,W05,7247.323,平方米
2025-12-18,W06,303.055,台
2025-12-18,W07,628.749,吨蒸汽
2025-12-18,W08,9952.277,件
2025-12-19,W01,261.61,吨
2025-12-19,W02,391.075,吨
2025-12-19,W03,107.36,吨
2025-12-19,W04,4937.408,件
2025-12-19,W05,6927.12,平方米
2025-12-19,W06,275.643,台
2025-12-19,W07,534.762,吨蒸汽
2025-12-19,W08,10728.428,件
2025-12-20,W01,255.731,吨
2025-12-20,W02,359.003,吨
2025-12-20,W03,104.172,吨
2025-12-20,W04,3004.594,件
2025-12-20,W05,4443.172,平方米
2025-12-20,W06,165.859,台
2025-12-20,W07,592.237,吨蒸汽
2025-12-20,W08,6606.81,件
2025-12-21,W01,283.229,吨
2025-12-21,W02,326.352,吨
2025-12-21,W03,94.321,吨
2025-12-21,W04,885.24,件
2025-12-21,W05,1472.098,平方米
2025-12-21,W06,55.35,台
2025-12-21,W07,570.526,吨蒸汽
2025-12-21,W08,2091.377,件
2025-12-22,W01,306.485,吨
2025-12-22,W02,366.289,吨
2025-12-22,W03,109.317,吨
2025-12-22,W04,4820.84,件
2025-12-22,W05,6982.125,平方米
2025-12-22,W06,293.602,台
2025-12-22,W07,548.972,吨蒸汽
2025-12-22,W08,10699.558,件
2025-12-23,W01,304.3,吨
2025-12-23,W02,322.748,吨
2025-12-23,W03,115.299,吨
2025-12-23,W04,4448.474,件
2025-12-23,W05,6890.356,平方米
2025-12-23,W06,276.686,台
2025-12-23,W07,575.79,吨蒸汽
2025-12-23,W08,10174.634,件
2025-12-24,W01,330.982,吨
2025-12-24,W02,361.546,吨
2025-12-24,W03,107.518,吨
2025-12-24,W04,4648.215,件
2025-12-24,W05,7086.754,平方米
2025-12-24,W06,261.127,台
2025-12-24,W07,552.315,吨蒸汽
2025-12-24,W08,10613.892,件
2025-12-25,W01,289.836,吨
2025-12-25,W02,324.954,吨
2025-12-25,W03,108.02,吨
2025-12-25,W04,4145.442,件
2025-12-25,W05,7459.098,平方米
2025-12-25,W06,255.238,台
2025-12-25,W07,590.265,吨蒸汽
2025-12-25,W08,10465.519,件
2025-12-26,W01,304.059,吨
2025-12-26,W02,345.514,吨
2025-12-26,W03,107.343,吨
2025-12-26,W04,4562.398,件
2025-12-26,W05,7604.623,平方米
2025-12-26,W06,295.297,台
2025-12-26,W07,582.453,吨蒸汽
2025-12-26,W08,11069.673,件
2025-12-27,W01,290.542,吨
2025-12-27,W02,353.856,吨
2025-12-27,W03,96.442,吨
2025-12-27,W04,2747.9,件
2025-12-27,W05,4975.045,平方米
2025-12-27,W06,177.963,台
2025-12-27,W07,569.543,吨蒸汽
2025-12-27,W08,7576.899,件
2025-12-28,W01,267.724,吨
2025-12-28,W02,319.401,吨
2025-12-28,W03,97.068,吨
2025-12-28,W04,950.02,件
2025-12-28,W05,1580.672,平方米
2025-12-28,W06,56.424,台
2025-12-28,W07,547.667,吨蒸汽
2025-12-28,W08,2050.754,件
2025-12-29,W01,278.656,吨
2025-12-29,W02,348.414,吨
2025-12-29,W03,89.685,吨
2025-12-29,W04,4260.978,件
2025-12-29,W05,7095.931,平方米
2025-12-29,W06,278.656,台
2025-12-29,W07,623.298,吨蒸汽
2025-12-29,W08,10638.356,件
2025-12-30,W01,281.652,吨
2025-12-30,W02,315.884,吨
2025-12-30,W03,109.32,吨
2025-12-30,W04,4746.241,件
2025-12-30,W05,7719.219,平方米
2025-12-30,W06,278.704,台
2025-12-30,W07,586.215,吨蒸汽
2025-12-30,W08,12140.857,件
2025-12-31,W01,294.807,吨
2025-12-31,W02,379.888,吨
2025-12-31,W03,115.673,吨
2025-12-31,W04,4982.828,件
2025-12-31,W05,7753.067,平方米
2025-12-31,W06,275.788,台
2025-12-31,W07,535.203,吨蒸汽
2025-12-31,W08,11714.367,件
