record_date,workshop_code,energy_code,consumption,unit,unit_price,cost,record_status,avg_temperature,data_source,is_production_day
2024-06-29,W04,E04,40.609,m³,4.1388,168.07,低负荷,24.81,MES,1
2025-12-16,W03,E02,13112.461,m³,3.4144,44771.16,正常,-2.34,MES,1
2025-07-03,W05,E02,740.184,m³,3.3795,2501.45,正常,26.83,MES,1
2025-12-16,W03,E03,36.457,t,218.8763,7979.67,正常,-2.34,MES,1
2024-01-29,W01,E01,47821.178,kWh,0.6761,32329.82,正常,-7.36,MES,1
2025-12-04,W02,E02,8214.714,m³,3.4877,28650.83,正常,0.95,MES,1
2024-04-17,W05,E02,814.547,m³,3.5059,2855.7,正常,11.8,MES,1
2025-04-25,W02,E04,167.019,m³,4.1117,686.73,正常,16.35,MES,1
2024-10-21,W05,E04,399.708,m³,4.1099,1625.63,正常,11.69,MES,1
2025-04-30,W07,E02,16108.921,m³,3.4242,55159.95,正常,14.71,MES,1
2024-09-10,W03,E01,30455.178,kWh,0.6803,20718.08,正常,22.81,MES,1
2025-01-08,W07,E04,865.796,m³,4.0541,3510.03,正常,-6.83,MES,1
2024-08-13,W07,E01,9192.293,kWh,0.671,6168.37,正常,31.69,MES,1
2024-12-18,W07,E01,9271.349,kWh,0.6662,6176.54,正常,-3.63,MES,1
2025-05-12,W01,E04,263.442,m³,4.2055,1107.91,正常,19.65,MES,1
2025-01-12,W05,E03,12.482,t,224.9894,2808.42,低负荷,-0.77,MES,1
2024-02-27,W01,E04,255.317,m³,4.087,1043.48,正常,1.33,MES,1
2025-09-16,W02,E01,39668.242,kWh,0.6808,27007.64,正常,19.99,MES,1
2024-12-31,W02,E04,181.133,m³,4.1804,757.2,正常,0.93,MES,1
2025-11-11,W07,E01,9121.522,kWh,0.6874,6270.1,正常,1.49,MES,1
2024-01-24,W07,E01,9535.708,kWh,0.6699,6387.52,正常,0.21,MES,1
2024-03-01,W08,E01,4993.578,kWh,0.6747,3369.28,正常,0.95,MES,1
2025-10-17,W07,E06,188.407,kg,7.8862,1485.81,正常,17.97,MES,1
2025-06-19,W02,E03,35.967,t,214.1678,7702.96,正常,28.65,MES,1
2025-05-01,W05,E04,118.659,m³,4.1872,496.85,停产,21.33,MES,0
2024-09-21,W01,E04,238.272,m³,4.06,967.39,正常,22.45,MES,1
2025-07-31,W06,E05,4353.779,m³,0.2774,1207.7,正常,28.99,MES,1
2024-09-09,W07,E04,884.094,m³,4.196,3709.63,正常,23.32,MES,1
2024-03-20,W08,E05,1377.27,m³,0.2836,390.64,正常,10.47,MES,1
2024-03-16,W01,E05,3269.377,m³,0.2727,891.42,正常,4.18,MES,1
2025-11-19,W08,E01,5370.551,kWh,0.6831,3668.58,正常,4.88,MES,1
2024-09-29,W01,E01,42345.02,kWh,0.6788,28745.17,正常,23.96,MES,1
2025-08-04,W02,E02,4942.809,m³,3.4452,17028.96,正常,26.21,MES,1
2025-12-22,W05,E02,1344.394,m³,3.4457,4632.43,正常,-1.83,MES,1
2025-08-08,W07,E02,13330.764,m³,3.559,47444.81,正常,26.96,MES,1
2024-07-24,W04,E05,5400.349,m³,0.2777,1499.82,正常,25.62,MES,1
2025-12-19,W02,E04,186.779,m³,4.0803,762.12,正常,-0.09,MES,1
2025-09-22,W08,E01,6000.944,kWh,0.6909,4146.26,正常,19.71,MES,1
2025-09-07,W05,E04,168.623,m³,4.1993,708.1,低负荷,21.69,MES,1
2024-03-27,W01,E01,41313.861,kWh,0.6671,27561.9,正常,12.87,MES,1
2025-09-09,W03,E02,8406.806,m³,3.4981,29407.85,正常,24.21,MES,1
2025-11-23,W05,E02,415.912,m³,3.5381,1471.54,低负荷,1.52,MES,1
2024-02-06,W02,E01,41896.359,kWh,0.6685,28007.63,正常,-2.27,MES,1
2024-09-02,W06,E05,4316.676,m³,0.2783,1201.4,正常,15.86,MES,1
2025-05-26,W02,E01,35860.718,kWh,0.6899,24741.78,正常,19.87,MES,1
2025-02-01,W01,E01,39964.621,kWh,0.6654,26592.3,正常,-0.41,MES,1
2025-11-23,W03,E02,9910.685,m³,3.3782,33480.67,正常,1.52,MES,1
2025-12-28,W04,E05,2096.859,m³,0.284,595.6,低负荷,-1.48,MES,1
2024-07-15,W06,E05,4425.291,m³,0.2798,1238.29,正常,28.23,MES,1
2024-02-16,W04,E05,1283.883,m³,0.2739,351.72,停产,-1.73,MES,0
2024-02-15,W05,E02,324.979,m³,3.3961,1103.64,停产,5.54,MES,0
2024-05-09,W07,E04,890.547,m³,4.0282,3587.28,正常,20.77,MES,1
2024-10-11,W08,E05,1389.094,m³,0.2783,386.53,正常,15.24,MES,1
2025-04-27,W07,E04,814.486,m³,4.0386,3289.37,正常,18.9,MES,1
2025-03-02,W07,E01,8538.426,kWh,0.671,5729.34,正常,4.82,MES,1
2024-12-31,W06,E01,13986.352,kWh,0.6862,9596.88,正常,0.93,MES,1
2025-09-26,W08,E01,5573.085,kWh,0.6864,3825.48,正常,20.5,MES,1
2025-10-17,W05,E01,21730.6,kWh,0.6925,15049.1,正常,17.97,MES,1
2024-06-16,W02,E03,32.939,t,220.1535,7251.58,正常,32.1,MES,1
2024-02-19,W07,E02,20375.072,m³,3.5468,72267.32,正常,1.07,MES,1
2024-06-12,W02,E01,42628.322,kWh,0.6857,29230.76,正常,27.81,MES,1
2025-09-14,W02,E02,4643.01,m³,3.4245,15900.05,正常,20.44,MES,1
2024-08-17,W02,E03,39.587,t,224.0536,8869.56,正常,28.9,MES,1
2024-10-11,W01,E01,41770.474,kWh,0.679,28361.36,正常,15.24,MES,1
2024-10-22,W06,E01,12452.649,kWh,0.6792,8457.84,正常,14.38,MES,1
2024-09-28,W05,E01,16918.635,kWh,0.6975,11801.37,低负荷,23.63,MES,1
2025-07-07,W01,E04,267.799,m³,4.0309,1079.46,正常,28.27,MES,1
2025-04-26,W05,E03,16.463,t,224.4031,3694.29,低负荷,16.49,MES,1
2025-05-08,W07,E06,190.176,kg,7.9417,1510.33,正常,24.03,MES,1
2025-12-27,W04,E01,15330.549,kWh,0.6708,10283.9,低负荷,-3.02,MES,1
2024-10-24,W03,E02,7940.132,m³,3.4114,27087.12,正常,13.6,MES,1
2025-01-09,W01,E04,259.761,m³,4.0744,1058.38,正常,-3.07,MES,1
2025-03-04,W01,E02,10190.58,m³,3.4658,35318.96,正常,5.6,MES,1
2025-01-11,W08,E05,999.801,m³,0.2814,281.33,低负荷,-6.41,MES,1
2025-08-27,W02,E03,37.662,t,222.6914,8386.97,正常,22.97,MES,1
2025-06-20,W07,E01,9792.578,kWh,0.6738,6597.82,正常,23.27,MES,1
2024-09-22,W03,E02,7225.175,m³,3.5105,25364.06,正常,21.9,MES,1
2024-08-11,W02,E02,4491.804,m³,3.4463,15480.3,正常,28.21,MES,1
2024-03-14,W02,E04,186.561,m³,4.1251,769.59,正常,6.04,MES,1
2025-04-22,W03,E01,25387.407,kWh,0.6691,16985.84,正常,9.86,MES,1
2025-07-17,W05,E03,22.062,t,222.1339,4900.75,正常,25.33,MES,1
2025-03-21,W05,E01,20695.5,kWh,0.6893,14265.92,正常,3.92,MES,1
2024-05-29,W03,E02,7361.525,m³,3.4308,25256.12,正常,22.66,MES,1
2025-01-10,W03,E02,12816.854,m³,3.5172,45079.01,正常,-5.16,MES,1
2025-11-21,W03,E02,10467.537,m³,3.4878,36509.0,正常,1.18,MES,1
2025-12-23,W08,E01,6995.962,kWh,0.7072,4947.27,正常,0.8,MES,1
2025-09-04,W01,E02,8105.599,m³,3.3616,27247.77,正常,18.14,MES,1
2025-03-15,W05,E04,299.951,m³,4.0869,1225.87,低负荷,3.85,MES,1
2024-04-27,W02,E01,35187.567,kWh,0.6791,23894.72,正常,12.84,MES,1
2025-04-10,W07,E01,7808.159,kWh,0.6669,5207.34,正常,15.54,MES,1
2024-12-30,W02,E01,45445.345,kWh,0.6946,31568.14,正常,-0.5,MES,1
2025-09-23,W04,E01,19442.645,kWh,0.6753,13129.62,正常,21.81,MES,1
2024-02-18,W03,E03,31.538,t,221.8377,6996.33,正常,-4.68,MES,1
2024-04-01,W02,E01,37708.309,kWh,0.6916,26078.26,正常,15.32,MES,1
2024-06-03,W03,E03,23.48,t,216.6882,5087.78,正常,27.88,MES,1
2024-03-25,W03,E03,29.556,t,219.3084,6702.43,正常,12.7,MES,1
2025-12-19,W05,E03,33.168,t,214.8693,7126.87,正常,-0.09,MES,1
2025-03-08,W05,E01,14540.187,kWh,0.6706,9751.28,低负荷,5.65,MES,1
2025-05-09,W05,E03,23.436,t,218.0813,5110.96,正常,23.83,MES,1
2025-10-18,W04,E01,12751.691,kWh,0.6867,8756.88,低负荷,21.59,MES,1
2025-11-04,W02,E02,7772.31,m³,3.4612,26901.24,正常,6.93,MES,1
2024-01-23,W02,E03,54.344,t,219.6655,11937.58,正常,-3.47,MES,1
2025-09-20,W07,E06,176.897,kg,7.9358,1403.82,正常,20.95,MES,1
2025-05-30,W07,E06,178.589,kg,7.8015,1393.26,正常,25.17,MES,1
2025-02-13,W04,E05,5710.645,m³,0.2825,1613.42,正常,0.37,MES,1
2025-03-03,W07,E01,8271.761,kWh,0.6753,5585.57,正常,6.08,MES,1
2024-12-14,W02,E03,51.727,t,221.0694,11435.23,正常,1.01,MES,1
2025-01-01,W07,E06,165.173,kg,7.8355,1294.21,正常,-2.34,MES,1
2024-06-07,W05,E04,416.223,m³,4.0572,1688.69,正常,20.22,MES,1
2024-07-18,W08,E01,6431.471,kWh,0.6809,4463.81,正常,26.39,MES,1
2024-02-25,W01,E04,261.12,m³,4.0816,1065.79,正常,0.04,MES,1
2024-03-30,W05,E04,306.845,m³,4.0357,1238.33,低负荷,5.84,MES,1
2024-04-13,W01,E01,35569.469,kWh,0.6657,23679.99,正常,20.04,MES,1
2024-12-14,W01,E04,268.447,m³,4.1868,1123.93,正常,1.01,MES,1
2024-06-25,W03,E01,25587.566,kWh,0.6826,17466.95,正常,24.07,MES,1
2025-06-11,W05,E01,24756.994,kWh,0.676,16735.25,正常,26.27,MES,1
2024-04-05,W02,E01,33328.75,kWh,0.6978,23255.5,正常,18.24,MES,1
2025-12-05,W03,E03,37.309,t,221.0329,8246.45,正常,-1.18,MES,1
2025-08-05,W05,E03,21.579,t,216.3346,4668.27,正常,26.28,MES,1
2024-03-04,W05,E02,994.338,m³,3.4096,3390.28,正常,7.52,MES,1
2025-02-15,W05,E03,21.07,t,224.7221,4734.91,低负荷,1.31,MES,1
2025-02-16,W01,E05,3188.53,m³,0.2761,880.48,正常,3.62,MES,1
2025-12-10,W01,E04,267.987,m³,4.0653,1089.44,正常,-6.21,MES,1
2024-03-20,W02,E03,49.069,t,222.5097,10918.38,正常,10.47,MES,1
2024-09-25,W07,E01,8505.367,kWh,0.6843,5820.5,正常,18.08,MES,1
2025-01-01,W08,E05,268.216,m³,0.2841,76.19,停产,-2.34,MES,0
2024-01-05,W06,E05,3689.52,m³,0.2762,1019.23,正常,2.08,MES,1
2025-08-25,W01,E04,278.196,m³,4.2047,1169.74,正常,26.53,MES,1
2025-08-12,W07,E06,198.157,kg,7.8338,1552.31,正常,25.67,MES,1
2025-01-26,W03,E02,11056.435,m³,3.4711,38378.14,正常,-3.78,MES,1
2025-05-05,W08,E05,252.738,m³,0.2793,70.59,停产,17.23,MES,0
2024-01-22,W04,E05,5518.483,m³,0.2838,1566.24,正常,-5.56,MES,1
2024-10-29,W01,E01,38597.112,kWh,0.6633,25599.54,正常,14.94,MES,1
2025-03-12,W02,E01,35986.681,kWh,0.6963,25057.25,正常,3.76,MES,1
2024-06-11,W04,E05,5370.776,m³,0.2799,1503.07,正常,23.31,MES,1
2025-09-19,W05,E03,22.785,t,223.5945,5094.6,正常,18.67,MES,1
2024-04-22,W05,E01,21550.857,kWh,0.6933,14941.68,正常,15.69,MES,1
2024-03-09,W01,E02,9786.77,m³,3.4797,34055.25,正常,6.27,MES,1
2024-02-05,W06,E05,4168.577,m³,0.2857,1190.97,正常,-0.96,MES,1
2025-11-22,W05,E03,23.494,t,222.3688,5224.3,低负荷,8.73,MES,1
2025-12-01,W07,E01,10311.199,kWh,0.6921,7135.94,正常,-2.91,MES,1
2024-05-03,W07,E04,887.686,m³,4.128,3788.29,正常,17.93,MES,1
2025-07-02,W05,E04,441.787,m³,4.1107,1816.04,正常,24.6,MES,1
2025-04-24,W04,E01,17055.457,kWh,0.6853,11688.74,正常,14.79,MES,1
2024-04-04,W08,E01,821.162,kWh,0.6862,563.48,停产,17.52,MES,0
2024-06-13,W02,E03,39.699,t,225.1009,8936.22,正常,26.54,MES,1
2024-07-30,W02,E03,33.689,t,217.0152,7311.05,正常,34.45,MES,1
2024-01-24,W07,E04,883.603,m³,4.0927,3616.32,正常,0.21,MES,1
2024-05-23,W04,E01,19618.758,kWh,0.6758,13257.79,正常,19.94,MES,1
2025-11-05,W06,E05,4224.191,m³,0.2857,1207.02,正常,7.06,MES,1
2025-03-07,W05,E03,29.353,t,215.7874,6334.05,正常,6.23,MES,1
2024-06-18,W08,E01,6404.358,kWh,0.6846,4384.3,正常,21.28,MES,1
2024-01-21,W03,E01,26947.811,kWh,0.6685,18013.27,正常,-1.81,MES,1
2025-09-17,W01,E05,3403.414,m³,0.2812,957.14,正常,22.13,MES,1
2024-04-08,W08,E05,1491.115,m³,0.2843,423.96,正常,14.33,MES,1
2024-03-07,W01,E04,242.531,m³,4.0686,986.76,正常,6.41,MES,1
2025-05-20,W02,E01,37990.07,kWh,0.6715,25510.95,正常,24.27,MES,1
2025-04-23,W05,E01,19730.654,kWh,0.6759,13335.86,正常,15.46,MES,1
2024-04-29,W07,E01,7023.313,kWh,0.6691,4699.38,正常,16.95,MES,1
2024-11-22,W06,E01,11835.825,kWh,0.6787,8032.45,正常,5.23,MES,1
2025-08-23,W01,E02,7955.443,m³,3.4642,27559.0,正常,22.21,MES,1
2025-04-03,W02,E02,5613.856,m³,3.4341,19278.53,正常,17.71,MES,1
2025-07-14,W08,E05,1370.252,m³,0.2777,380.49,正常,29.38,MES,1
2024-07-08,W05,E03,21.415,t,221.6443,4746.46,正常,28.67,MES,1
2025-02-24,W07,E01,8782.137,kWh,0.6619,5812.75,正常,-1.62,MES,1
2025-03-30,W01,E01,37746.334,kWh,0.686,25895.15,正常,8.97,MES,1
2025-08-18,W01,E05,3113.816,m³,0.289,899.75,正常,28.3,MES,1
2025-10-11,W04,E01,13354.994,kWh,0.6807,9091.25,低负荷,15.23,MES,1
2024-11-25,W04,E04,56.271,m³,4.1517,233.62,正常,11.59,MES,1
2025-07-31,W03,E01,31292.731,kWh,0.6906,21611.12,正常,28.99,MES,1
2025-02-16,W07,E04,825.958,m³,4.017,3317.85,正常,3.62,MES,1
2024-06-15,W07,E04,938.923,m³,3.9549,3713.36,正常,30.5,MES,1
2024-06-19,W02,E04,176.31,m³,4.043,712.82,正常,30.4,MES,1
2024-02-27,W01,E01,44799.743,kWh,0.6846,30669.02,正常,1.33,MES,1
2025-07-01,W07,E02,12654.009,m³,3.4565,43739.09,正常,31.09,MES,1
2025-04-27,W07,E01,7649.449,kWh,0.6767,5176.22,正常,18.9,MES,1
2024-07-06,W02,E03,36.405,t,219.4749,7990.03,正常,23.9,MES,1
2024-05-25,W04,E01,11720.964,kWh,0.6799,7968.81,低负荷,20.67,MES,1
2024-04-14,W04,E01,16712.703,kWh,0.6877,11493.33,低负荷,17.46,MES,1
2024-01-27,W02,E01,41236.88,kWh,0.6832,28173.21,正常,-5.07,MES,1
2024-03-23,W04,E04,38.243,m³,4.0662,155.51,低负荷,3.71,MES,1
2024-01-09,W01,E04,248.94,m³,4.0158,999.7,正常,-3.89,MES,1
2025-10-07,W08,E05,268.826,m³,0.2776,74.62,停产,14.72,MES,0
2024-10-04,W01,E02,8544.786,m³,3.4744,29687.81,正常,13.82,MES,1
2025-01-26,W05,E01,9434.436,kWh,0.6778,6394.8,低负荷,-3.78,MES,1
2024-08-16,W04,E01,22025.171,kWh,0.6629,14600.49,正常,26.65,MES,1
2025-05-16,W01,E01,39579.52,kWh,0.6746,26700.64,正常,24.65,MES,1
2024-12-31,W04,E01,21296.968,kWh,0.6782,14443.54,正常,0.93,MES,1
2025-05-10,W05,E01,15653.354,kWh,0.6938,10860.07,低负荷,20.1,MES,1
2025-09-10,W01,E01,44608.416,kWh,0.6814,30397.93,正常,19.98,MES,1
2024-04-23,W05,E02,878.313,m³,3.5681,3133.89,正常,17.86,MES,1
2024-08-25,W06,E05,1380.152,m³,0.2779,383.56,低负荷,27.88,MES,1
2024-04-22,W05,E03,25.073,t,217.6666,5457.64,正常,15.69,MES,1
2025-02-12,W07,E04,942.002,m³,4.0507,3815.81,正常,-2.62,MES,1
2024-01-18,W05,E02,1298.827,m³,3.4587,4492.28,正常,-7.66,MES,1
2024-04-04,W05,E02,217.179,m³,3.4532,749.97,停产,17.52,MES,0
2025-05-21,W05,E04,436.312,m³,4.1258,1800.14,正常,19.94,MES,1
2025-08-16,W01,E02,7817.398,m³,3.4453,26933.02,正常,24.99,MES,1
2024-11-16,W01,E01,41849.55,kWh,0.6932,29009.27,正常,9.03,MES,1
2024-03-20,W05,E02,1020.157,m³,3.414,3482.86,正常,10.47,MES,1
2025-01-25,W06,E01,8793.666,kWh,0.6858,6030.27,低负荷,-7.31,MES,1
2025-07-13,W02,E04,164.437,m³,4.0608,667.75,正常,26.73,MES,1
2024-10-09,W04,E01,18200.867,kWh,0.6668,12136.76,正常,16.68,MES,1
2025-10-30,W05,E04,441.452,m³,4.1053,1812.28,正常,15.53,MES,1
2025-03-31,W05,E02,960.507,m³,3.508,3369.46,正常,10.82,MES,1
2025-07-23,W01,E01,49596.626,kWh,0.6626,32864.7,正常,25.56,MES,1
2025-10-22,W08,E01,4887.649,kWh,0.6776,3311.79,正常,16.31,MES,1
2025-07-14,W05,E03,23.351,t,215.0968,5022.63,正常,29.38,MES,1
2024-12-06,W05,E03,30.727,t,218.7199,6720.7,正常,-3.33,MES,1
2025-09-29,W05,E01,23879.742,kWh,0.6704,16008.56,正常,18.09,MES,1
2025-01-31,W04,E01,4786.372,kWh,0.6771,3240.87,停产,-2.16,MES,0
2025-01-01,W02,E03,48.775,t,217.8773,10626.86,正常,-2.34,MES,1
2024-10-01,W04,E04,14.469,m³,4.0302,58.31,停产,15.24,MES,0
2024-06-03,W07,E01,9084.829,kWh,0.6975,6336.37,正常,27.88,MES,1
2024-04-25,W07,E04,878.726,m³,4.0909,3594.79,正常,17.71,MES,1
2025-11-29,W01,E02,12261.278,m³,3.4492,42291.22,正常,8.16,MES,1
2025-05-25,W03,E02,7122.594,m³,3.4617,24656.1,正常,24.55,MES,1
2024-09-07,W05,E03,15.57,t,221.34,3446.37,低负荷,22.08,MES,1
2024-09-19,W02,E02,5587.913,m³,3.543,19797.98,正常,15.51,MES,1
2024-01-07,W07,E06,187.49,kg,7.8657,1474.74,正常,-2.45,MES,1
2024-08-18,W07,E02,11954.618,m³,3.4624,41391.46,正常,22.92,MES,1
2025-04-04,W05,E02,224.809,m³,3.4157,767.88,停产,16.15,MES,0
2025-06-01,W07,E04,803.496,m³,4.1357,3323.05,正常,30.03,MES,1
2025-11-12,W04,E04,58.771,m³,4.0194,236.22,正常,8.54,MES,1
2025-11-27,W06,E05,3781.598,m³,0.2781,1051.53,正常,3.3,MES,1
2025-04-27,W02,E03,40.921,t,225.8958,9243.88,正常,18.9,MES,1
2024-12-19,W07,E06,188.554,kg,7.8723,1484.37,正常,-1.58,MES,1
2024-06-26,W07,E04,877.244,m³,3.9992,3508.29,正常,25.91,MES,1
2025-06-30,W04,E01,21474.473,kWh,0.6698,14384.62,正常,25.34,MES,1
2025-07-23,W05,E03,20.718,t,220.5044,4568.45,正常,25.56,MES,1
2024-06-03,W05,E01,24582.966,kWh,0.6627,16290.73,正常,27.88,MES,1
2025-05-24,W01,E04,260.893,m³,4.201,1096.01,正常,19.83,MES,1
2025-09-06,W08,E05,980.146,m³,0.2865,280.8,低负荷,23.81,MES,1
2025-03-15,W05,E01,15129.315,kWh,0.678,10258.26,低负荷,3.85,MES,1
2024-07-08,W07,E04,912.86,m³,4.1704,3806.96,正常,28.67,MES,1
2025-12-04,W06,E05,4234.076,m³,0.2834,1200.01,正常,0.95,MES,1
2025-03-28,W03,E02,9047.545,m³,3.5197,31845.08,正常,6.83,MES,1
2024-12-22,W05,E04,162.802,m³,4.1444,674.72,低负荷,-5.37,MES,1
2024-09-18,W08,E01,5708.002,kWh,0.6905,3941.22,正常,19.56,MES,1
2025-09-24,W06,E01,12446.9,kWh,0.6764,8419.08,正常,22.16,MES,1
2025-02-05,W02,E03,52.966,t,220.4007,11673.74,正常,-5.01,MES,1
2024-11-23,W02,E02,6861.466,m³,3.3894,23256.34,正常,4.56,MES,1
2025-05-02,W08,E05,239.643,m³,0.2799,67.07,停产,17.58,MES,0
2025-08-02,W07,E06,164.975,kg,7.9799,1316.48,正常,25.78,MES,1
2025-08-08,W05,E02,671.389,m³,3.4355,2306.54,正常,26.96,MES,1
2025-03-16,W02,E01,36281.058,kWh,0.6732,24423.86,正常,8.06,MES,1
2024-12-09,W06,E05,4403.687,m³,0.2845,1252.74,正常,-1.99,MES,1
2025-06-21,W07,E02,13020.632,m³,3.5001,45573.59,正常,21.87,MES,1
2025-06-22,W05,E03,8.98,t,222.8554,2001.17,低负荷,26.38,MES,1
2025-02-09,W01,E02,11880.699,m³,3.5297,41934.85,正常,4.08,MES,1
2025-06-21,W02,E04,182.808,m³,4.0518,743.74,正常,21.87,MES,1
2025-06-09,W05,E04,428.413,m³,4.1077,1759.81,正常,26.15,MES,1
2025-07-23,W05,E04,425.076,m³,4.0099,1704.5,正常,25.56,MES,1
2024-01-23,W04,E01,21182.869,kWh,0.6899,14615.03,正常,-3.47,MES,1
2024-09-03,W03,E02,7613.939,m³,3.4685,26408.68,正常,21.15,MES,1
2024-05-23,W01,E05,3443.323,m³,0.2812,968.41,正常,19.94,MES,1
2025-12-25,W05,E03,31.085,t,217.3812,6757.22,正常,-6.85,MES,1
2025-07-09,W05,E02,708.661,m³,3.4485,2443.84,正常,34.53,MES,1
2025-10-16,W02,E03,42.863,t,221.2941,9485.36,正常,16.35,MES,1
2024-09-17,W07,E01,9029.307,kWh,0.6622,5979.46,正常,21.27,MES,1
2024-10-29,W02,E03,39.712,t,211.75,8408.92,正常,14.94,MES,1
2025-02-07,W06,E01,13040.866,kWh,0.6853,8937.08,正常,-3.01,MES,1
2025-07-22,W02,E01,49112.616,kWh,0.6905,33912.72,正常,24.82,MES,1
2025-09-21,W02,E04,175.705,m³,4.0536,712.23,正常,21.34,MES,1
2025-12-17,W02,E03,49.179,t,222.5223,10943.36,正常,-5.04,MES,1
2025-11-11,W08,E01,5686.237,kWh,0.686,3901.04,正常,1.49,MES,1
2025-03-24,W07,E02,18314.778,m³,3.4475,63139.73,正常,7.35,MES,1
2024-10-12,W01,E05,3156.743,m³,0.2779,877.37,正常,10.57,MES,1
2024-09-04,W08,E01,5512.887,kWh,0.6784,3740.01,正常,21.42,MES,1
2025-11-20,W08,E01,6262.282,kWh,0.6654,4166.97,正常,6.73,MES,1
2025-08-15,W05,E01,27437.329,kWh,0.691,18959.89,正常,26.88,MES,1
2025-05-12,W06,E05,4241.136,m³,0.2834,1201.81,正常,19.65,MES,1
2025-10-10,W08,E05,1428.394,m³,0.2795,399.27,正常,17.67,MES,1
2025-01-10,W04,E01,19576.123,kWh,0.6892,13492.36,正常,-5.16,MES,1
2025-07-16,W03,E02,6619.859,m³,3.4437,22797.14,正常,30.13,MES,1
2024-01-26,W07,E01,9250.631,kWh,0.6704,6201.6,正常,-13.2,MES,1
2024-08-04,W02,E02,4612.227,m³,3.4705,16006.86,正常,27.92,MES,1
2024-02-11,W01,E02,11226.798,m³,3.5048,39347.34,正常,-4.39,MES,1
2025-02-09,W05,E04,164.524,m³,4.0463,665.71,低负荷,4.08,MES,1
2024-07-26,W01,E05,3227.796,m³,0.2745,885.93,正常,26.29,MES,1
2024-12-01,W05,E03,11.886,t,220.1953,2617.24,低负荷,-2.07,MES,1
2025-01-26,W05,E03,11.067,t,224.6994,2486.7,低负荷,-3.78,MES,1
2024-08-07,W02,E01,45893.071,kWh,0.6736,30913.37,正常,26.18,MES,1
2025-04-10,W02,E03,41.184,t,210.1705,8655.66,正常,15.54,MES,1
2025-12-28,W08,E05,415.14,m³,0.2792,115.9,低负荷,-1.48,MES,1
2025-12-01,W01,E02,11666.25,m³,3.4692,40472.91,正常,-2.91,MES,1
2024-12-10,W02,E03,55.916,t,225.154,12589.79,正常,2.37,MES,1
2024-11-29,W03,E01,27825.103,kWh,0.6759,18806.34,正常,6.46,MES,1
2024-01-20,W07,E01,9167.849,kWh,0.6624,6072.96,正常,-4.22,MES,1
2025-08-09,W03,E03,25.349,t,218.3091,5533.82,正常,30.16,MES,1
2025-10-07,W02,E03,37.076,t,218.9676,8118.55,正常,14.72,MES,1
2025-11-06,W05,E02,1090.623,m³,3.5398,3860.64,正常,7.52,MES,1
2024-11-02,W05,E04,283.359,m³,4.1525,1176.64,低负荷,3.42,MES,1
2024-02-22,W02,E02,7859.195,m³,3.4429,27058.53,正常,-3.11,MES,1
2024-05-23,W07,E04,828.771,m³,3.9954,3311.23,正常,19.94,MES,1
2024-03-23,W08,E05,903.406,m³,0.2761,249.42,低负荷,3.71,MES,1
2024-03-02,W02,E02,6669.163,m³,3.4289,22867.7,正常,6.7,MES,1
2025-11-27,W05,E02,1055.1,m³,3.4879,3680.1,正常,3.3,MES,1
2025-08-15,W02,E03,37.014,t,220.0217,8143.89,正常,26.88,MES,1
2024-04-08,W05,E04,445.366,m³,4.1561,1850.96,正常,14.33,MES,1
2024-01-02,W08,E05,1427.378,m³,0.2817,402.04,正常,-6.36,MES,1
2024-02-13,W02,E01,37984.355,kWh,0.6831,25945.78,正常,0.65,MES,1
2025-08-29,W06,E01,15563.568,kWh,0.669,10411.68,正常,29.89,MES,1
2024-10-11,W04,E05,5986.428,m³,0.2793,1672.19,正常,15.24,MES,1
2024-10-28,W05,E03,27.445,t,218.1584,5987.34,正常,6.14,MES,1
2024-03-11,W01,E05,3330.374,m³,0.2767,921.51,正常,4.06,MES,1
2024-12-24,W01,E04,231.413,m³,4.1211,953.68,正常,-5.43,MES,1
2025-01-19,W08,E05,455.294,m³,0.2798,127.4,低负荷,-5.53,MES,1
2024-06-24,W04,E05,5935.063,m³,0.2749,1631.28,正常,21.03,MES,1
2025-11-01,W03,E03,35.743,t,215.4939,7702.42,正常,6.24,MES,1
2025-10-11,W07,E01,8250.452,kWh,0.6746,5565.6,正常,15.23,MES,1
2025-09-29,W02,E04,190.265,m³,4.3145,820.9,正常,18.09,MES,1
2025-03-01,W05,E02,778.336,m³,3.5974,2799.99,低负荷,7.3,MES,1
2025-02-16,W01,E02,12579.166,m³,3.4136,42939.67,正常,3.62,MES,1
2025-08-13,W02,E03,37.455,t,219.1587,8208.68,正常,29.17,MES,1
2024-09-24,W01,E05,3148.147,m³,0.2821,888.21,正常,22.67,MES,1
2024-04-03,W07,E04,891.049,m³,4.1144,3666.16,正常,11.87,MES,1
2024-04-26,W05,E04,442.992,m³,4.1598,1842.78,正常,13.09,MES,1
2024-11-16,W03,E03,31.328,t,217.752,6821.69,正常,9.03,MES,1
2024-04-20,W07,E02,16099.322,m³,3.4343,55289.35,正常,13.84,MES,1
2024-06-15,W04,E05,4009.613,m³,0.2793,1119.88,低负荷,30.5,MES,1
2024-01-17,W02,E03,57.878,t,218.0875,12622.54,正常,-4.89,MES,1
2024-04-25,W02,E04,186.914,m³,4.089,764.28,正常,17.71,MES,1
2025-11-05,W07,E01,8955.584,kWh,0.6672,5975.17,正常,7.06,MES,1
2024-01-16,W02,E03,52.198,t,221.5176,11562.85,正常,-3.47,MES,1
