record_date,workshop_code,workshop_name,energy_code,energy_name,consumption,unit,unit_price,cost,output_qty,output_unit,avg_temperature,record_status,data_source
2025-12-04,W02,轧制车间,E02,天然气,8214.714,m³,3.4877,28650.83,361.454,吨,0.95,正常,MES
2024-04-17,W05,表面处理车间,E02,天然气,814.547,m³,3.5059,2855.7,7551.061,平方米,11.8,正常,MES
2025-04-25,W02,轧制车间,E04,工业水,167.019,m³,4.1117,686.73,339.608,吨,16.35,正常,MES
2024-10-21,W05,表面处理车间,E04,工业水,399.708,m³,,1625.63,7074.93,平方米,11.69,正常,MES
2025-04-30,W07,动力站,E02,天然气,16108.921,m³,3.4242,55159.95,515.558,吨蒸汽,14.71,正常,MES
2024-09-10,W03,热处理车间,E01,电力,30455.178,kWh,0.6803,20718.08,99.687,吨,22.81,正常,MES
2025-01-08,W07,动力站,E04,工业水,865.796,m³,4.0541,3510.03,533.388,吨蒸汽,-6.83,正常,MES
2024/08/13,W07,动力站,E01,电力,9192.293,kWh,0.671,6168.37,567.376,吨蒸汽,31.69,正常,MES
2024年12月18日,W07,动力站,E01,电力,9271.349,kWh,0.6662,6176.54,566.512,吨蒸汽,-3.63,正常,MES
2025-05-12,W01,熔炼车间,E04,工业水,263.442,m³,4.2055,1107.91,259.539,吨,19.65,正常,MES
2025-01-12 00:00:00,W05,表面处理车间,E03,蒸汽,12.482,t,224.9894,2808.42,1286.777,平方米,-0.77,低负荷,MES
2024-02-27 00:00:00,W01,熔炼车间,E04,工业水,255.317,m³,4.087,1043.48,254.561,吨,1.33,正常,MES
2025-09-16,W02,轧制车间,E01,电力,39668.242,KWH,0.6808,27007.64,326.611,吨,19.99,正常,MES
2024-12-31,W02,轧制车间,E04,工业水,181.133,m³,4.1804,757.2,294.622,吨,0.93,正常,MES
2025-11-11,W07,动力站,E01,电力,9121.522,kWh,0.6874,6270.1,570.667,吨蒸汽,1.49,正常,MES
2024-01-24,W07,动力站,E01,电力,9535.708,kWh,0.6699,6387.52,561.972,吨蒸汽,0.21,正常,MES
2024-03-01,W08,包装车间,E01,电力,4993.578,kWh,0.6747,3369.28,9787.569,件,0.95,正常,MES
2025-10-17,W07,动力站,E06,柴油,188.407,kg,7.8862,1485.81,555.641,吨蒸汽,17.97,正常,MES
2025-06-19,W02,轧制车间,,蒸汽,35.967,t,214.1678,7702.96,373.172,吨,28.65,正常,MES
2025-05-01,W05,表面处理车间,E04,工业水,118.659,m³,4.1872,496.85,414.717,平方米,21.33,停产,MES
2024-09-21,W01,熔炼车间,E04,工业水,238.272,m³,4.06,967.39,284.144,吨,22.45,正常,MES
2025.07.31,W06,装配车间,E05,压缩空气,4353.779,m³,0.2774,1207.7,283.014,台,28.99,正常,MES
2024-09-09,W07,动力站,E04,工业水,884.094,m³,4.196,3709.63,593.442,吨蒸汽,23.32,正常,MES
2024-03-20,W08,包装车间,,压缩空气,1377.27,m³,0.2836,390.64,9629.188,件,10.47,正常,MES
2024-03-16,W01,熔炼车间,E05,压缩空气,3269.377,m³,0.2727,891.42,251.671,吨,4.18,正常,MES
2025-11-19,W08,包装车间,E01,电力,5370.551,kWh,0.6831,3668.58,11286.42,件,4.88,正常,MES
2024-09-29,W01,熔炼车间,E01,电力,42345.02,kWh,0.6788,28745.17,258.575,吨,23.96,正常,MES
2025-08-04,W02,轧制车间,E02,天然气,4942.809,m³,3.4452,17028.96,363.706,吨,26.21,正常,MES
2025-12-22,W05,表面处理车间,E02,天然气,1344.394,m³,3.4457,4632.43,6982.125,平方米,-1.83,正常,MES
2025-08-08,W07,动力站,E02,天然气 ,13330.764,m³,3.559,47444.81,548.357,吨蒸汽,26.96,正常,MES
2024-07-24,W04,机加工车间,E05,压缩空气,5400.349,m³,0.2777,1499.82,4763.952,件,25.62,正常,MES
2025-12-19,W02,轧制车间,E04,工业水,186.779,m³,4.0803,762.12,391.075,吨,-0.09,正常,MES
2025-09-22,W08,包装车间,E01,电,6000.944,kWh,0.6909,4146.26,11198.175,件,19.71,正常,MES
2025-09-07,W05,表面处理车间,E04,工业水,-168.623,m³,4.1993,708.1,1503.177,平方米,21.69,低负荷,MES
2024-03-27,W01,熔炼车间,E01,电力,41313.861,kWh,0.6671,27561.9,274.962,吨,12.87,正常,MES
2025-09-09,W03,热处理车间,E02,天然气,8406.806,m³,3.4981,31212.17,93.901,吨,24.21,正常,MES
2025-11-23,W05,表面处理,E02,天然气,415.912,m3,3.5381,1471.54,1569.694,平方米,1.52,低负荷,MES
2024-02-06,W02,轧制车间,E01,电力,41896.359,kWh,0.6685,28007.63,345.466,吨,-2.27,正常,MES
2024-09-02,W06,装配车间,E05,压缩空气,4316.676,m³,0.2783,1201.4,258.36,台,15.86,正常,MES
2025-05-26,W02,轧制车间,E01,电力,35860.718,kWh,0.6899,24741.78,327.031,吨,19.87,正常,MES
2025-02-01,W01,熔炼车间,E01,电力,39964.621,kw·h,0.6654,26592.3,260.43,吨,-0.41,正常,MES
2025-11-23,W03,热处理车间,E02,天然气,9910.685,m³,3.3782,33480.67,98.424,吨,1.52,正常,MES
2025-12-28,W04,机加工车间,E05,压缩空气,2096.859,m³,0.284,595.6,950.02,件,-1.48,低负荷,MES
2024-07-15,W06,装配车间,E05,压缩空气,4425.291,m3,0.2798,1238.29,267.414,台,28.23,正常,MES
2024-02-16,W04,机加工车间,,压缩空气,1283.883,m³,0.2739,351.72,268.667,件,-1.73,停产,MES
2024-02-15,W05,表面处理车间,E02,天然气,324.979,m³,3.3961,1103.64,414.856,平方米,5.54,停产,MES
2024-05-09 00:00:00,W07,动力站,E04,工业水,890.547,m³,4.0282,3587.28,481.69,吨蒸汽,20.77,正常,MES
2024年10月11日,W08,包装车间,E05,压缩空气,1389.094,m³,0.2783,386.53,10340.838,件,15.24,正常,MES
2025-04-27,W07,动力站,E04,工业水,814.486,m³,4.0386,3289.37,524.528,吨蒸汽,18.9,正常,MES
2025-03-02,W07,动力站,E01,外购电,8538.426,kWh,0.671,5729.34,531.958,吨蒸汽,4.82,正常,MES
2024-12-31,W06,装配,E01,电力,13986.352,KWH,0.6862,9596.88,284.77,台,0.93,正常,MES
2025-09-26,W08,包装车间,E01,电力,5573.085,kWh,0.6864,3825.48,9476.113,件,20.5,正常,MES
2025-10-17,W05,表面处理车间,E01,电力,21730.6,kWh,0.6925,15049.1,7639.55,平方米,17.97,正常,MES
2024-06-16,W02,轧制车间,E03,蒸汽,32.939,t,220.1535,7251.58,350.033,吨,32.1,正常,MES
2024-02-19,W07,动力站 ,E02,天然气,20375.072,m³,3.5468,72267.32,522.817,吨蒸汽,1.07,正常,MES
2024-06-12,W02,轧制车间,E01,电力,42628.322,kWh,0.6857,29230.76,326.002,吨,27.81,正常,MES
2025-09-14,W02,轧制车间,E02,天然气,4643.01,m³,3.4245,15900.05,322.768,吨,20.44,正常,MES
2025-08-27,W03,热处理车间,E02,天然气,6996.439,m³,3.4499,24137.04,97.861,吨,22.97,正常,MES
2024-08-17,W02,轧制车间,E03,蒸汽,39.587,t,224.0536,8869.56,333.461,吨,28.9,正常,MES
2024-10-11,W01,熔炼车间,E01,电力,41770.474,kWh,0.679,28361.36,282.206,吨,15.24,正常,MES
2024-10-22,W06,装配车间,,电力,12452.649,kWh,0.6792,9553.73,261.831,台,14.38,正常,MES
2024.09.28,W05,表面处理车间,E01,电力,16918.635,kWh,0.6975,11801.37,4312.833,平方米,23.63,低负荷,MES
2025-07-07,W01,熔炼车间,E04,自来水,267.799,m³,4.0309,1079.46,266.872,吨,28.27,正常,MES
2025-04-26,W05,表面处理车间,E03,蒸汽,16.463,t,224.4031,3694.29,4516.979,平方米,16.49,低负荷,MES
2025-05-08,W07,动力站,E06,柴油,190.176,kg,7.9417,1510.33,612.055,吨蒸汽,24.03,正常,MES
2025-12-27,W04,机加工车间,E01,电力,15330.549,kWh,0.6708,10283.9,2747.9,件,-3.02,低负荷,MES
2024-10-24,W03,热处理车间,E02,天然气,7940.132,m³,3.4114,27087.12,100.809,吨,13.6,正常,MES
2025-01-09,W01,熔炼车间,E04,工业水,259.761,m³,4.0744,1058.38,275.604,吨,-3.07,正常,MES
2025-03-04,W01,熔炼车间,E02,天然气,10190.58,m³,3.4658,35318.96,306.983,吨,5.6,正常,MES
2025-01-11,W08,包装车间,E05,压缩空气,999.801,m³,0.2814,281.33,6416.252,件,-6.41,低负荷,MES
2025-08-27,W02,轧制车间,E03,蒸汽,37.662,t,222.6914,8386.97,330.37,吨,22.97,正常,MES
2025-06-20,W07,动力站,E01,电力,9792.578,kWh,0.6738,6597.82,548.661,吨蒸汽,23.27,正常,MES
2024-09-22,W03,热处理车间,E02,天然气,7225.175,m³,3.5105,25364.06,100.048,吨,21.9,正常,MES
2024-08-11,W02,轧制车间,E02,天然气,4491.804,m³,3.4463,15480.3,290.407,吨,28.21,正常,MES
2024-03-14,W02,轧制车间,E04,工业水,186.561,m³,4.1251,769.59,296.015,吨,6.04,正常,MES
2025-04-22,W03,热处理车间,E01,电力,25387.407,kWh,0.6691,16985.84,106.652,吨,9.86,正常,MES
2025-07-17,W05,表面处理车间,E03,蒸汽,22.062,t,222.1339,4900.75,7074.616,平方米,25.33,正常,MES
2025-03-21,W05,表面处理车间,E01,电力,20695.5,KWH,0.6893,14265.92,6939.922,平方米,3.92,正常,MES
2024-05-29,W03,热处理车间,E02,天然气,7361.525,m³,3.4308,25256.12,102.996,吨,22.66,正常,MES
2025-01-10,W03,热处理车间,E02,天然气,12816.854,m³,3.5172,45079.01,96.405,吨,-5.16,正常,MES
2025-11-21,W03,热处理车间,E02,天然气,10467.537,m³,3.4878,36509.0,111.554,吨,1.18,正常,MES
2025-12-23,W08,包装车间,E01,电力,6995.962,kWh,0.7072,4947.27,10174.634,件,0.8,正常,MES
2025-09-04,W01,熔炼车间,E02,天然气,8105.599,m³,3.3616,27247.77,288.129,吨,18.14,正常,MES
2025-03-15,W05,表面处理车间,E04,工业水,299.951,m³,4.0869,1225.87,4429.042,平方米,3.85,低负荷,MES
2024-04-27,W02,轧制车间,E01,电力,35187.567,kWh,0.6791,23894.72,335.257,吨,12.84,正常,MES
2025-04-10,W07,动力站,E01,电力,7808.159,kWh,0.6669,5207.34,574.723,吨蒸汽,15.54,正常,MES
2024-12-30 00:00:00,W02,轧制车间,E01,电力,45445.345,kWh,0.6946,31568.14,326.997,吨,-0.5,正常,MES
2025-09-23,W04,机加工车间,E01,电力,,kWh,0.6753,12375.99,4668.696,件,21.81,正常,MES
2024-02-18,W03,热处理车间,E03,蒸汽,31.538,t,221.8377,6996.33,95.602,吨,-4.68,正常,MES
2024-04-01,W02,轧制车间,E01,电力,37708.309,kWh,0.6916,26078.26,327.359,吨,15.32,正常,MES
2024-06-03,W03,热处理车间,E03,蒸汽,23.48,t,216.6882,5087.78,96.18,吨,27.88,正常,MES
2024-03-25,W03,热处理车间,E03,蒸气,29.556,t,,6702.43,97.285,吨,12.7,正常,MES
2025-12-19,W05,表面处理车间,E03,蒸汽,33.168,t,214.8693,7126.87,6927.12,平方米,-0.09,正常,MES
2025-03-08,W05,表面处理车间,E01,电力,14540.187,kWh,0.6706,9751.28,4759.342,平方米,5.65,低负荷,MES
2025-05-09,W05,表面处理车间,E03,蒸汽,23.436,t,218.0813,5110.96,7333.528,平方米,23.83,正常,MES
2025-10-18,W04,机加工车间,E01,电力,12751.691,kWh,0.6867,8756.88,2632.31,件,21.59,低负荷,MES
2025-11-04,W02,轧制车间,E02,天然气,7772.31,m³,3.4612,26901.24,336.924,吨,6.93,正常,MES
2024-01-23,W02,轧制车间,E03,蒸汽,54.344,t,219.6655,11937.58,294.376,吨,-3.47,正常,MES
2025-09-20,W07,动力车间,E06,柴油,176.897,kg,7.9358,1403.82,544.489,吨蒸汽,20.95,正常,MES
2025-05-30,W07,动力站,E06,柴油,178.589,kg,7.8015,1393.26,529.682,吨蒸汽,25.17,正常,MES
2025-02-13,W04,机加车间,E05,压缩空气,5710.645,m³,0.2825,1613.42,4132.134,件,0.37,正常,MES
2025-03-03,W07,动力站,E01,电力,8271.761,kWh,0.6753,5585.57,545.866,吨蒸汽,6.08,正常,MES
2024-12-14,W02,轧制车间,E03,蒸汽,51.727,t,221.0694,11435.23,359.788,吨,1.01,正常,MES
2024-03-29,W01,熔炼车间,E01,电力,38445.007,kWh,0.6878,26442.4,251.473,吨,6.41,正常,MES
2025-01-01,W07,动力站,E06,柴油,165.173,kg,7.8355,1294.21,516.147,吨蒸汽,-2.34,正常,MES
2024-06-07,W05,表处车间,E04,工业水,416.223,m³,4.0572,1688.69,7120.666,平方米,20.22,正常,MES
2024-07-18,W08,包装车间,E01,电力,6431.471,kWh,0.0,4463.81,9298.543,件,26.39,正常,MES
2024-02-25,W01,熔炼车间,E04,工业水,261.12,m³,4.0816,1065.79,224.843,吨,0.04,正常,MES
2024-03-30,W05,表面处理车间,E04,工业水,306.845,m3,4.0357,1238.33,3912.808,平方米,5.84,低负荷,MES
2024-04-13,W01,熔炼车间,E01,电力,35569.469,kWh,0.6657,23679.99,247.184,吨,20.04,正常,MES
2024-12-14,W01,熔炼车间,E04,工业水,268.447,m³,4.1868,1123.93,287.63,吨,1.01,正常,MES
2024-06-25,W03,热处理车间,E01,电力,25587.566,kWh,0.6826,17466.95,99.551,吨,24.07,正常,MES
2025-06-11,W05,表面处理车间,E01,电力,24756.994,kWh,0.676,16735.25,7194.981,平方米,26.27,正常,MES
2024-04-05,W02,轧制车间,E01,外购电,33328.75,kWh,0.6978,23255.5,274.641,吨,18.24,正常,MES
2025-12-05,W03,热处理,E03,蒸汽,37.309,t,221.0329,8246.45,98.807,吨,-1.18,正常,MES
2025-08-05,W05,表面处理车间,E03,蒸汽,21.579,t,216.3346,4668.27,7173.769,平方米,26.28,正常,MES
2024-03-04,W05,表面处理车间,E02,天然气,994.338,m³,3.4096,3390.28,6468.387,平方米,7.52,正常,MES
2025-02-15,W05,表面处理车间,E03,蒸汽,21.07,t,224.7221,4734.91,4399.107,平方米,1.31,低负荷,MES
2025-02-16,W01,熔炼车间,E05,压缩空气,3188.53,m³,0.2761,880.48,287.984,吨,3.62,正常,MES
2025-12-10,W01,熔炼车间,E04,自来水,267.987,m³,4.0653,1089.44,251.746,吨,-6.21,正常,MES
2024-03-20,W02,轧制车间,E03,蒸汽,49.069,t,222.5097,10918.38,345.758,吨,10.47,正常,MES
2024-09-25,W07,动力站,E01,电力,8505.367,kWh,0.6843,5820.5,498.425,吨蒸汽,18.08,正常,MES
2025-01-01,W08,包装车间,E05,压缩空气,268.216,m³,0.2841,76.19,672.427,件,-2.34,停产,MES
2024-01-05,W06,装配车间,E05,压缩空气,3689.52,m³,0.2762,1019.23,285.903,台,2.08,正常,MES
2025-08-25,W01,熔炼车间,E04,工业水,278.196,m³,4.2047,1169.74,262.495,吨,26.53,正常,MES
2025-08-12,W07,动力站,E06,柴油,198.157,kg,7.8338,1552.31,,吨蒸汽,25.67,正常,MES
2025-01-26,W03,热处理车间,E02,天燃气,11056.435,m³,3.4711,38378.14,96.093,吨,-3.78,正常,MES
2025-05-05,W08,包装车间,E05,压缩空气,252.738,m³,0.2793,70.59,640.157,件,17.23,停产,MES
2024-01-22,W04,机加工车间,E05,压缩空气,5518.483,m³,0.2838,1566.24,4238.644,件,-5.56,正常,MES
2024-10-29,W01,熔炼车间,E01,电力,38597.112,kWh,0.6633,25599.54,294.552,吨,14.94,正常,MES
2025-03-12,W02,轧制车间,E01,电力,35986.681,kWh,0.6963,25057.25,336.686,吨,3.76,正常,MES
2024-06-11,W04,机加工车间,E05,压缩空气,5370.776,m³,0.2799,1503.07,4581.497,件,23.31,正常,MES
2025-09-19,W05,表面处理车间,E03,蒸汽,22.785,T,223.5945,5094.6,7855.328,平方米,18.67,正常,MES
2024-04-22,W05,表面处理车间,E01,电力,21550.857,kWh,0.6933,14941.68,6492.225,平方米,15.69,正常,MES
2024-03-09,W01,熔炼车间,E02,天然气,9786.77,m³,3.4797,34055.25,245.013,吨,6.27,正常,MES
2024/02/05,W06,总装车间,E05,压缩空气,4168.577,m³,0.2857,1190.97,276.087,台,-0.96,正常,MES
2025-11-22,W05,表面处理车间,E03,蒸汽,23.494,t,222.3688,5224.3,4778.993,平方米,8.73,低负荷,MES
2025-12-01,W07,动力站,E01,电力,10311.199,kWh,0.6921,7135.94,557.461,吨蒸汽,-2.91,正常,MES
2024-05-03,W07,动力站,E04,工业水,,m³,4.128,3788.29,505.472,吨蒸汽,17.93,正常,MES
2025-07-02,W05,表面处理车间,E04,自来水,441.787,m³,4.1107,1816.04,7250.835,平方米,24.6,正常,MES
2025-04-24,W04,机加工车间,E01,电力,17055.457,kWh,0.6853,11688.74,4357.478,件,14.79,正常,MES
2024-04-04,W08,包装车间,E01,电力,821.162,kWh,0.6862,563.48,631.153,件,17.52,停产,MES
2024-06-13,W02,轧制车间,E03,蒸汽,39.699,t,225.1009,8936.22,355.413,吨,26.54,正常,MES
2024-07-30,W02,轧制车间,E03,蒸汽,33.689,t,217.0152,7311.05,325.87,吨,34.45,正常,MES
2024-01-24,W07,动力站,E04,工业水,883.603,m³,4.0927,3616.32,561.972,吨蒸汽,0.21,正常,MES
2024-04-15,W07,动力站,E02,天然气,15361.405,m³,3.512,53949.66,473.995,吨蒸汽,15.74,正常,MES
2024-05-23,W04,机加工车间,E01,电力,19618.758,kWh,0.6758,13257.79,4524.01,件,19.94,正常,MES
2025-11-05,W06,装配车间,E05,压缩空气,4224.191,m³,0.2857,1207.02,265.577,台,7.06,正常,MES
2025-03-07,W05,表面处理车间,E03,蒸气,29.353,t,215.7874,6334.05,7573.603,平方米,6.23,正常,MES
2024-06-18,W08,包装车间,E01,电力,6404.358,kWh,0.6846,4384.3,10195.018,件,21.28,正常,MES
2024-01-21,W03,热处理车间,E01,电力,26947.811,kWh,0.6685,18013.27,89.566,吨,-1.81,正常,MES
2025-09-17,W01,熔炼车间,E05,压缩空气,3403.414,m³,0.2812,957.14,258.649,吨,22.13,正常,MES
2024-04-08,W08,包装车间 ,E05,压缩空气,1491.115,m³,0.2843,423.96,8568.683,件,14.33,正常,MES
2024-03-07,W01,熔炼车间,E04,工业水,242.531,m³,4.0686,986.76,262.025,吨,6.41,正常,MES
2025-05-20,W02,轧制车间,E01,电力,37990.07,kWh,0.6715,25510.95,345.775,吨,24.27,正常,MES
2025-04-23,W05,表面处理车间,E01,电力度,19730.654,kWh,0.6759,13335.86,7469.657,平方米,15.46,正常,MES
2024-04-29,W07,动力站,E01,电力,7023.313,kWh,0.6691,4699.38,522.2,吨蒸汽,16.95,正常,MES
2024-11-22,W06,装配车间,E01,电力,11835.825,kWh,0.6787,8032.45,274.602,台,5.23,正常,MES
2025-08-23,W01,熔炼车间,E02,天然气,7955.443,m³,3.4642,27559.0,279.144,吨,22.21,正常,MES
2025-04-03,W02,轧制车间,E02,天然气,5613.856,m³,3.4341,19278.53,346.465,吨,17.71,正常,MES
2025-07-14,W08,包装车间,E05,压缩空气,1370.252,m³,0.2777,380.49,10630.814,件,29.38,正常,MES
2024-07-08,W05,表面处理车间,E03,蒸汽,21.415,t,221.6443,4746.46,6958.001,平方米,28.67,正常,MES
2025-02-24,W07,动力站,E01,电力,8782.137,kWh,0.6619,5812.75,584.968,吨蒸汽,-1.62,正常,MES
2025-03-30,W01,熔炼车间,E01,电力度,37746.334,kWh,0.686,25895.15,274.434,吨,8.97,正常,MES
2025-08-18,W01,熔炼车间,E05,压缩空气,3113.816,m³,0.289,899.75,283.483,吨,28.3,正常,MES
2025-10-11,W04,机加工车间,E01,电力,13354.994,kWh,0.6807,9091.25,2853.464,件,15.23,低负荷,MES
2024-11-25,W04,机加工车间,E04,工业水,56.271,m³,4.1517,233.62,4874.266,件,11.59,正常,MES
2025-07-31,W03,热处理车间,E01,电,31292.731,kWh,0.6906,21611.12,108.913,吨,28.99,正常,MES
2025-02-16,W07,动力站,E04,工业水,825.958,m³,4.017,3317.85,552.227,吨蒸汽,3.62,正常,MES
2024-06-15,W07,动力站,E04,工业水,938.923,m³,3.9549,3713.36,539.487,吨蒸汽,30.5,正常,MES
2024-06-19,W02,轧制车间,E04,自来水,176.31,m³,4.043,712.82,329.415,吨,30.4,正常,MES
2024-02-27,W01,熔炼车间,E01,电力,44799.743,kWh,0.6846,30669.02,254.561,吨,1.33,正常,MES
2025/07/01,W07,动力站,E02,天然气,12654.009,m³,3.4565,43739.09,575.033,吨蒸汽,31.09,正常,MES
2025-04-27,W07,动力站,E01,电力,7649.449,kWh,0.6767,5176.22,524.528,吨蒸汽,18.9,正常,MES
2024-07-06,W02,轧制车间,E03,蒸汽,36.405,t,219.4749,7990.03,328.62,吨,23.9,正常,MES
2024-05-25,W04,机加工车间,E01,电力,11720.964,kWh,0.6799,7968.81,2736.22,件,20.67,低负荷,MES
2024-04-14,W04,机加工车间,E01,电力,,kWh,0.6877,4155.61,848.845,件,17.46,低负荷,MES
2024-01-27,W02,轧制,E01,电力,41236.88,kWh,0.6832,28173.21,303.071,吨,-5.07,正常,MES
2024-03-23,W04,机加工车间,E04,工业水,38.243,m³,4.0662,155.51,2509.206,件,3.71,低负荷,MES
2024-01-09,W01,熔炼车间,E04,工业水,248.94,m³,4.0158,999.7,248.377,吨,-3.89,正常,MES
2025-10-07,W08,包装车间,E05,压缩空气,268.826,m³,0.2776,74.62,614.935,件,14.72,停产,MES
2024-10-04,W01,熔炼车间,E02,天然气,8544.786,m³,3.4744,29687.81,240.252,吨,13.82,正常,MES
2025-01-26,W05,表面处理车间,E01,电力,9434.436,kWh,0.6778,6394.8,1474.321,平方米,-3.78,低负荷,MES
2024-08-16,W04,机加工车间,E01,电力,22025.171,kWh,0.6629,15758.46,3784.751,件,26.65,正常,MES
2025-05-16,W01,熔炼车间,E01,电力,39579.52,kWh,0.6746,26700.64,286.907,吨,24.65,正常,MES
2024-12-31,W04,机加工车间,E01,电力度,21296.968,kWh,0.6782,14443.54,4182.275,件,0.93,正常,MES
2025-05-10,W05,表面处理车间,E01,电力,15653.354,度,0.6938,10860.07,4527.978,平方米,20.1,低负荷,MES
2025-09-10,W01,熔炼车间,E01,电,44608.416,kWh,0.6814,30397.93,316.284,吨,19.98,正常,MES
2024-04-23,W05,表面处理车间,E02,天然气,878.313,m³,3.5681,3133.89,6572.684,平方米,17.86,正常,MES
2024-08-25,W06,装配车间,E05,压缩空气,1380.152,m³,0.2779,383.56,54.234,台,27.88,低负荷,MES
2024-04-22,W05,表面处理车间,E03,蒸汽,25.073,t,217.6666,5457.64,6492.225,平方米,15.69,正常,MES
2025-02-12,W07,动力站,E04,工业水,942.002,m³,4.0507,3815.81,541.95,吨蒸汽,-2.62,正常,MES
2024-01-18 00:00:00,W05,表面处理车间,E02,天然气,1298.827,m³,3.4587,4492.28,6579.915,平方米,-7.66,正常,MES
2024-04-04,W05,表面处理车间,E02,天然气,217.179,m³,3.4532,749.97,419.036,平方米,17.52,停产,MES
2025-05-21,W05,表面处理车间,E04,工业水,436.312,m³,4.1258,1800.14,6885.463,平方米,19.94,正常,MES
2025-08-16,W01,熔炼车间,E02,天然气,7817.398,m³,3.4453,26933.02,287.898,吨,24.99,正常,MES
2024-11-16,W01,熔炼车间,E01,电力,41849.55,kWh,0.6932,29009.27,267.279,吨,9.03,正常,MES
2024-03-20,W05,表面处理车间,E02,天然气,1020.157,m³,3.414,3482.86,6833.732,平方米,10.47,正常,MES
2025-01-25,W06,装配,E01,电力,8793.666,kWh,0.6858,6030.27,160.143,台,-7.31,低负荷,MES
2025-07-13,W02,轧制车间,E04,工业水,164.437,m³,4.0608,667.75,309.094,吨,26.73,正常,MES
2024-10-09,W04,机加工车间,E01,电力,18200.867,kWh,0.6668,12136.76,4657.582,件,16.68,正常,MES
2025-10-30,W05,表面处理车间,E04,工业水,441.452,m³,4.1053,1812.28,6816.586,平方米,15.53,正常,MES
2025-03-31,W05,表面处理车间,E02,天然气,960.507,m³,3.508,3369.46,7145.857,平方米,10.82,正常,MES
2025-07-23,W01,熔炼车间,E01,电力,49596.626,kWh,0.6626,32864.7,271.479,吨,25.56,正常,MES
2025-10-22,W08,包装车间,E01,电力,4887.649,kWh,0.6776,3311.79,10327.156,件,16.31,正常,MES
2025-07-14,W05,表面处理车间,E03,蒸汽,23.351,t,215.0968,5022.63,6631.655,平方米,29.38,正常,MES
2024-12-06,W05,表面处理车间,E03,蒸汽,30.727,t,218.7199,6720.7,7571.58,平方米,-3.33,正常,MES
2025-09-29,W05,表面处理车间,E01,电力,23879.742,kWh,0.6704,16008.56,7494.392,平方米,18.09,正常,MES
2025-01-31,W04,机加工车间,E01,电力,4786.372,KWH,0.6771,3240.87,259.852,件,-2.16,停产,MES
2025-01-01,W02,轧制车间,E03,蒸汽,48.775,t,217.8773,10626.86,310.518,吨,-2.34,正常,MES
2024-10-01,W04,机加工车间,,工业水,14.469,m³,4.0302,58.31,233.159,件,15.24,停产,MES
